listing_id	category_slug	genre	region	category_ordinal	listed_name	prefecture	area_text	tabelog_url	tabelog_id	source_url	category_official_count
HYK2020-0114	bread_east	パン	EAST	14	ベーカリー＆テーブル 東府や	静岡県	静岡県 伊豆市	https://tabelog.com/shizuoka/A2205/A220504/22021103/	22021103	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0115	bread_east	パン	EAST	15	オープンオーブン	千葉県	千葉県 市川駅	https://tabelog.com/chiba/A1202/A120202/12000978/	12000978	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0116	bread_east	パン	EAST	16	トツゼン ベーカーズ キッチン	神奈川県	神奈川県 大倉山駅	https://tabelog.com/kanagawa/A1401/A140204/14004443/	14004443	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0117	bread_east	パン	EAST	17	ウチキパン	神奈川県	神奈川県 元町・中華街駅	https://tabelog.com/kanagawa/A1401/A140105/14001139/	14001139	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0118	bread_east	パン	EAST	18	大須ベーカリー	愛知県	愛知県 上前津駅	https://tabelog.com/aichi/A2301/A230105/23005844/	23005844	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0119	bread_east	パン	EAST	19	ルヴァン 信州上田店	長野県	長野県 上田市	https://tabelog.com/nagano/A2004/A200401/20000537/	20000537	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0120	bread_east	パン	EAST	20	cimai	埼玉県	埼玉県 幸手市	https://tabelog.com/saitama/A1104/A110402/11012294/	11012294	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0121	bread_east	パン	EAST	21	ル シュプレーム ジェイアール名古屋高島屋店	愛知県	愛知県 名鉄名古屋駅	https://tabelog.com/aichi/A2301/A230101/23052895/	23052895	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0122	bread_east	パン	EAST	22	鎌倉 利々庵	神奈川県	神奈川県 鎌倉駅	https://tabelog.com/kanagawa/A1404/A140402/14046895/	14046895	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0123	bread_east	パン	EAST	23	NAOZO	栃木県	栃木県 那須塩原市	https://tabelog.com/tochigi/A0905/A090501/9002708/	9002708	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0124	bread_east	パン	EAST	24	ハルタ 軽井沢	長野県	長野県 北佐久郡軽井沢町	https://tabelog.com/nagano/A2003/A200301/20011411/	20011411	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0125	bread_east	パン	EAST	25	ダヴィッド パン	茨城県	茨城県 つくば市	https://tabelog.com/ibaraki/A0803/A080302/8000928/	8000928	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0126	bread_east	パン	EAST	26	バックシュトゥーベ ツオップ	千葉県	千葉県 松戸市	https://tabelog.com/chiba/A1203/A120302/12000514/	12000514	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0127	bread_east	パン	EAST	27	ベッカライ徳多朗 Yotsubako	神奈川県	神奈川県 センター北駅	https://tabelog.com/kanagawa/A1401/A140203/14043497/	14043497	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0128	bread_east	パン	EAST	28	アサカベーカリー 本町店	埼玉県	埼玉県 朝霞駅	https://tabelog.com/saitama/A1103/A110301/11006122/	11006122	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0129	bread_east	パン	EAST	29	小春日和	埼玉県	埼玉県 北大宮駅	https://tabelog.com/saitama/A1101/A110101/11004747/	11004747	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0130	bread_east	パン	EAST	30	エスプラン	神奈川県	神奈川県 京急鶴見駅	https://tabelog.com/kanagawa/A1401/A140210/14012214/	14012214	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0131	bread_east	パン	EAST	31	zacro	神奈川県	神奈川県 横須賀市	https://tabelog.com/kanagawa/A1406/A140601/14012394/	14012394	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0132	bread_east	パン	EAST	32	中屋パン	愛知県	愛知県 今池駅	https://tabelog.com/aichi/A2301/A230106/23004452/	23004452	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0133	bread_east	パン	EAST	33	Boulanger ペイザン	岐阜県	岐阜県 関市	https://tabelog.com/gifu/A2102/A210204/21000884/	21000884	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0134	bread_east	パン	EAST	34	ベルテコ	埼玉県	埼玉県 東所沢駅	https://tabelog.com/saitama/A1106/A110601/11003447/	11003447	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0135	bread_east	パン	EAST	35	ペニー・レイン 那須店	栃木県	栃木県 那須郡那須町	https://tabelog.com/tochigi/A0905/A090501/9000301/	9000301	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0136	bread_east	パン	EAST	36	セテュヌ ボンニデー	神奈川県	神奈川県 向ケ丘遊園駅	https://tabelog.com/kanagawa/A1405/A140506/14053039/	14053039	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0137	bread_east	パン	EAST	37	ブランジェリー ぱぴ・ぱん	愛知県	愛知県 植田（名古屋市営）駅	https://tabelog.com/aichi/A2301/A230111/23004064/	23004064	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0138	bread_east	パン	EAST	38	ブーランジェリー コロン 本店	北海道	北海道 バスセンター前駅	https://tabelog.com/hokkaido/A0101/A010102/1040487/	1040487	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0139	bread_east	パン	EAST	39	mbs 46.7	神奈川県	神奈川県 鎌倉駅	https://tabelog.com/kanagawa/A1404/A140402/14042523/	14042523	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0140	bread_east	パン	EAST	40	ムール ア ラ ムール	神奈川県	神奈川県 伊勢原市	https://tabelog.com/kanagawa/A1408/A140803/14035775/	14035775	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0141	bread_east	パン	EAST	41	美瑛選果 新千歳空港店	北海道	北海道 千歳市	https://tabelog.com/hokkaido/A0107/A010701/1034722/	1034722	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0142	bread_east	パン	EAST	42	ドーレ	神奈川県	神奈川県 横浜駅	https://tabelog.com/kanagawa/A1401/A140101/14000421/	14000421	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0143	bread_east	パン	EAST	43	ブーランジェリー 14区	神奈川県	神奈川県 妙蓮寺駅	https://tabelog.com/kanagawa/A1401/A140205/14049332/	14049332	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0144	bread_east	パン	EAST	44	充麦	神奈川県	神奈川県 三浦市	https://tabelog.com/kanagawa/A1406/A140603/14015303/	14015303	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0145	bread_east	パン	EAST	45	エグ・ヴィヴ	北海道	北海道 小樽市	https://tabelog.com/hokkaido/A0106/A010601/1004949/	1004949	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0146	bread_east	パン	EAST	46	麦音	北海道	北海道 帯広市	https://tabelog.com/hokkaido/A0111/A011101/1021428/	1021428	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0147	bread_east	パン	EAST	47	アサカベーカリー 朝霞台店	埼玉県	埼玉県 朝霞台駅	https://tabelog.com/saitama/A1103/A110301/11003063/	11003063	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0148	bread_east	パン	EAST	48	ベーグルショップ vivant	埼玉県	埼玉県 武蔵浦和駅	https://tabelog.com/saitama/A1101/A110102/11003565/	11003565	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0149	bread_east	パン	EAST	49	VANITOY BAGEL 蔵づくり本店	埼玉県	埼玉県 川越市	https://tabelog.com/saitama/A1103/A110303/11003096/	11003096	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0150	bread_east	パン	EAST	50	プーフレカンテ	愛知県	愛知県 瑞穂運動場西駅	https://tabelog.com/aichi/A2301/A230112/23002593/	23002593	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0151	bread_east	パン	EAST	51	シャン ド ブレ	神奈川県	神奈川県 新横浜駅	https://tabelog.com/kanagawa/A1401/A140206/14004229/	14004229	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0152	bread_east	パン	EAST	52	パリゼット	埼玉県	埼玉県	https://tabelog.com/saitama/A1104/A110401/11028894/	11028894	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0153	bread_east	パン	EAST	53	nichinichi	神奈川県	神奈川県 新百合ケ丘駅	https://tabelog.com/kanagawa/A1405/A140508/14065922/	14065922	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0154	bread_east	パン	EAST	54	みやび亭	埼玉県	埼玉県 羽生市	https://tabelog.com/saitama/A1104/A110403/11035931/	11035931	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0155	bread_east	パン	EAST	55	おかめや 工場直販店	北海道	北海道 札幌市西区	https://tabelog.com/hokkaido/A0101/A010204/1025633/	1025633	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0156	bread_east	パン	EAST	56	スーリープー	愛知県	愛知県 鶴舞駅	https://tabelog.com/aichi/A2301/A230105/23031040/	23031040	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0157	bread_east	パン	EAST	57	フランスベ－カリー	長野県	長野県 北佐久郡軽井沢町	https://tabelog.com/nagano/A2003/A200301/20000200/	20000200	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0158	bread_east	パン	EAST	58	川越ベーカリー 楽楽	埼玉県	埼玉県 川越市	https://tabelog.com/saitama/A1103/A110303/11005320/	11005320	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0159	bread_east	パン	EAST	59	穂の香 あざみ野	神奈川県	神奈川県 あざみ野駅	https://tabelog.com/kanagawa/A1401/A140201/14011303/	14011303	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0160	bread_east	パン	EAST	60	クーネルベーカリー	埼玉県	埼玉県 浦和駅	https://tabelog.com/saitama/A1101/A110102/11028957/	11028957	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0161	bread_east	パン	EAST	61	ブレッド＆サーカス	神奈川県	神奈川県 湯河原駅	https://tabelog.com/kanagawa/A1410/A141002/14004024/	14004024	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0162	bread_east	パン	EAST	62	ポンレヴェック	愛知県	愛知県 海部郡蟹江町	https://tabelog.com/aichi/A2302/A230202/23003662/	23003662	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0163	bread_east	パン	EAST	63	福田パン 長田町本店	岩手県	岩手県 盛岡市	https://tabelog.com/iwate/A0301/A030101/3001022/	3001022	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0164	bread_east	パン	EAST	64	ジャン・フランソワ 横浜ポルタ	神奈川県	神奈川県 横浜駅	https://tabelog.com/kanagawa/A1401/A140101/14043136/	14043136	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0165	bread_east	パン	EAST	65	Le Supreme. 栄生本店	愛知県	愛知県 栄生駅	https://tabelog.com/aichi/A2301/A230113/23005960/	23005960	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0166	bread_east	パン	EAST	66	テーラ・テール	愛知県	愛知県 高岳駅	https://tabelog.com/aichi/A2301/A230104/23050735/	23050735	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0167	bread_east	パン	EAST	67	バゲット ラビット	愛知県	愛知県 一社駅	https://tabelog.com/aichi/A2301/A230111/23058942/	23058942	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0168	bread_east	パン	EAST	68	ブーランジェリー エス	神奈川県	神奈川県 逗子駅	https://tabelog.com/kanagawa/A1406/A140602/14008269/	14008269	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0169	bread_east	パン	EAST	69	プルクワ	神奈川県	神奈川県 藤沢市	https://tabelog.com/kanagawa/A1404/A140404/14004623/	14004623	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0170	bread_east	パン	EAST	70	モン・ペシェ・ミニョン	神奈川県	神奈川県 鎌倉市	https://tabelog.com/kanagawa/A1404/A140402/14041555/	14041555	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0171	bread_east	パン	EAST	71	エコモ ベーカリー ヨコハマ モトマチ	神奈川県	神奈川県 元町・中華街駅	https://tabelog.com/kanagawa/A1401/A140105/14059688/	14059688	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0172	bread_east	パン	EAST	72	ル・フィヤージュ	静岡県	静岡県 伊東市	https://tabelog.com/shizuoka/A2205/A220503/22003252/	22003252	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0173	bread_east	パン	EAST	73	前田パン	神奈川県	神奈川県 横浜市青葉区	https://tabelog.com/kanagawa/A1401/A140201/14041192/	14041192	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0174	bread_east	パン	EAST	74	ブラフベーカリー	神奈川県	神奈川県 元町・中華街駅	https://tabelog.com/kanagawa/A1401/A140105/14038740/	14038740	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0175	bread_east	パン	EAST	75	Petit Riche	埼玉県	埼玉県 南浦和駅	https://tabelog.com/saitama/A1101/A110102/11024415/	11024415	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0176	bread_east	パン	EAST	76	ベッカライ 徳多朗 元石川本店	神奈川県	神奈川県 横浜市青葉区	https://tabelog.com/kanagawa/A1401/A140201/14042306/	14042306	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0177	bread_east	パン	EAST	77	ブーランジェリー オンニ	神奈川県	神奈川県 上大岡駅	https://tabelog.com/kanagawa/A1401/A140307/14060669/	14060669	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0178	bread_east	パン	EAST	78	アドゥマン	宮城県	宮城県 泉中央駅	https://tabelog.com/miyagi/A0401/A040104/4012831/	4012831	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0179	bread_east	パン	EAST	79	天然酵母パン工房 KIBIYAベーカリー 段葛店	神奈川県	神奈川県 鎌倉駅	https://tabelog.com/kanagawa/A1404/A140402/14004671/	14004671	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0180	bread_east	パン	EAST	80	白楽ベーグル	神奈川県	神奈川県 白楽駅	https://tabelog.com/kanagawa/A1401/A140205/14034186/	14034186	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0181	bread_east	パン	EAST	81	boulangerie Matsuoka	埼玉県	埼玉県 熊谷駅	https://tabelog.com/saitama/A1105/A110501/11003805/	11003805	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0182	bread_east	パン	EAST	82	のり蔵	神奈川県	神奈川県 元町・中華街駅	https://tabelog.com/kanagawa/A1401/A140105/14057349/	14057349	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0183	bread_east	パン	EAST	83	ラパン ノワール くろうさぎ	埼玉県	埼玉県 西武秩父駅	https://tabelog.com/saitama/A1107/A110701/11003478/	11003478	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0184	bread_east	パン	EAST	84	守谷製パン店	神奈川県	神奈川県 小田原駅	https://tabelog.com/kanagawa/A1409/A140901/14003916/	14003916	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0185	bread_east	パン	EAST	85	ラ ベルコリーヌ	神奈川県	神奈川県 たまプラーザ駅	https://tabelog.com/kanagawa/A1401/A140201/14000431/	14000431	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0186	bread_east	パン	EAST	86	ラフォレ・エ・ラターブル	神奈川県	神奈川県 和田塚駅	https://tabelog.com/kanagawa/A1404/A140402/14050307/	14050307	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0187	bread_east	パン	EAST	87	ピコット 本店	神奈川県	神奈川県 宮ノ下駅	https://tabelog.com/kanagawa/A1410/A141001/14007490/	14007490	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0188	bread_east	パン	EAST	88	アーブル	埼玉県	埼玉県 朝霞駅	https://tabelog.com/saitama/A1103/A110301/11022163/	11022163	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0189	bread_east	パン	EAST	89	人舟	千葉県	千葉県 長生郡長生村	https://tabelog.com/chiba/A1205/A120504/12001352/	12001352	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0190	bread_east	パン	EAST	90	トースト ネイバーフッド ベイカリー	神奈川県	神奈川県 山手駅	https://tabelog.com/kanagawa/A1401/A140106/14037517/	14037517	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0191	bread_east	パン	EAST	91	カマクラ 24セッキ	神奈川県	神奈川県 鎌倉市	https://tabelog.com/kanagawa/A1404/A140402/14040510/	14040510	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0192	bread_east	パン	EAST	92	サカエパン	岐阜県	岐阜県 岐阜市	https://tabelog.com/gifu/A2101/A210101/21000648/	21000648	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0193	bread_east	パン	EAST	93	ブランジェリー ラ・フォンティヌ・ドゥ・ルルド	北海道	北海道 札幌市中央区	https://tabelog.com/hokkaido/A0101/A010105/1007040/	1007040	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0194	bread_east	パン	EAST	94	キビヤベーカリー	神奈川県	神奈川県 鎌倉駅	https://tabelog.com/kanagawa/A1404/A140402/14014244/	14014244	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0195	bread_east	パン	EAST	95	マダムルージュ	神奈川県	神奈川県 藤沢駅	https://tabelog.com/kanagawa/A1404/A140404/14046435/	14046435	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0196	bread_east	パン	EAST	96	ココペライ	北海道	北海道 桑園駅	https://tabelog.com/hokkaido/A0101/A010102/1008888/	1008888	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0197	bread_east	パン	EAST	97	ぱん吉	北海道	北海道 札幌（ＪＲ）駅	https://tabelog.com/hokkaido/A0101/A010101/1001468/	1001468	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0198	bread_east	パン	EAST	98	nico	神奈川県	神奈川県 平塚駅	https://tabelog.com/kanagawa/A1404/A140407/14054459/	14054459	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0199	bread_east	パン	EAST	99	ベッカライサカツジ	埼玉県	埼玉県 三郷市	https://tabelog.com/saitama/A1102/A110205/11034449/	11034449	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0200	bread_east	パン	EAST	100	パンヤコット	神奈川県	神奈川県 逗子市	https://tabelog.com/kanagawa/A1406/A140602/14009181/	14009181	https://award.tabelog.com/hyakumeiten/bread_east/2020	100
HYK2020-0201	bread_west	パン	WEST	1	泉北堂 本店	大阪府	大阪府 泉ケ丘駅	https://tabelog.com/osaka/A2705/A270501/27014335/	27014335	https://award.tabelog.com/hyakumeiten/bread_west/2020	100
